mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
1.1286372542381287,0.10202852705468818,0.24027156829833984,0.1075060838452531,balanced,4,1,2,100,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8329054448480806,0.8370751394510456,0.8415506945803333,0.8485690415754443,0.840025080113726,0.005803407042186646,26
0.6523140072822571,0.16109175596222286,0.5509191155433655,0.12267866045150044,balanced,4,1,5,30,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 30}",0.8404046811596547,0.8371490597776624,0.8442666666272237,0.8518627395583228,0.8434207867807159,0.005486654994901272,10
1.1546299457550049,0.015291543395793852,0.08132052421569824,0.014429570691118495,balanced,4,1,5,50,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.8746361060734313,0.869113307863349,0.883342574055594,0.8915774703502986,0.8796673645856682,0.008544873601865063,6
1.2007644176483154,0.08668299570835547,0.16675835847854614,0.07925312222774858,balanced,4,1,5,100,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8329054448480806,0.8370751394510456,0.8415506945803333,0.8502565677436351,0.8404469616557737,0.006436036410493252,24
0.6318238973617554,0.14127539570224726,0.5841853022575378,0.09021744003343472,balanced,4,1,10,30,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 30}",0.8404046811596547,0.8371490597776624,0.8442666666272237,0.8518627395583228,0.8434207867807159,0.005486654994901272,10
1.1785070896148682,0.06218116088637518,0.1079893708229065,0.05368215032610758,balanced,4,1,10,50,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.8765772300971482,0.869113307863349,0.8835408845205088,0.8915774703502986,0.8802022232078262,0.008316362267881542,2
1.2349461317062378,0.13139089434632217,0.16151970624923706,0.13668010114855259,balanced,4,1,10,100,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8396502225188132,0.8370751394510456,0.8417743501330615,0.8502617241583754,0.8421903590653239,0.0049481755040183635,20
0.6507670283317566,0.08856263825454921,0.5776624083518982,0.058884503169934266,balanced,4,2,2,30,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 30}",0.8404046811596547,0.8371490597776624,0.8442666666272237,0.8518627395583228,0.8434207867807159,0.005486654994901272,10
1.1453725099563599,0.0749399014165167,0.13268578052520752,0.07151477553406664,balanced,4,2,2,50,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.8746361060734313,0.869113307863349,0.883342574055594,0.8915774703502986,0.8796673645856682,0.008544873601865063,6
1.3793709874153137,0.2040331582418109,0.26808488368988037,0.19074631373199655,balanced,4,2,2,100,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8329054448480806,0.8370751394510456,0.8415506945803333,0.8485690415754443,0.840025080113726,0.005803407042186646,26
0.8947826027870178,0.19405071290213738,0.6184197068214417,0.1757342904968614,balanced,4,2,5,30,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 30}",0.8404046811596547,0.8371490597776624,0.8442666666272237,0.8518627395583228,0.8434207867807159,0.005486654994901272,10
1.4543955326080322,0.023359942558872353,0.09483224153518677,0.010559897126919538,balanced,4,2,5,50,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.8746361060734313,0.869113307863349,0.883342574055594,0.8915774703502986,0.8796673645856682,0.008544873601865063,6
1.1171695590019226,0.12437796355979489,0.22469055652618408,0.09431802589229166,balanced,4,2,5,100,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8329054448480806,0.8370751394510456,0.8415506945803333,0.8502565677436351,0.8404469616557737,0.006436036410493252,24
0.6246550679206848,0.24352683624727076,0.4862020015716553,0.12194308089786049,balanced,4,2,10,30,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 30}",0.8404046811596547,0.8371490597776624,0.8442666666272237,0.8518627395583228,0.8434207867807159,0.005486654994901272,10
1.1002837419509888,0.027485648187163817,0.07950454950332642,0.008310233495891462,balanced,4,2,10,50,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.8765772300971482,0.869113307863349,0.8835408845205088,0.8915774703502986,0.8802022232078262,0.008316362267881542,2
1.1267645359039307,0.06385663033347386,0.23738044500350952,0.22494101499761013,balanced,4,2,10,100,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8396502225188132,0.8370751394510456,0.8417743501330615,0.8502617241583754,0.8421903590653239,0.0049481755040183635,20
0.5584481954574585,0.091136142471565,0.5576746463775635,0.06600561291028686,balanced,4,4,2,30,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 30}",0.8399930983344795,0.8371490597776624,0.8442666666272237,0.8517692791081534,0.8432945259618798,0.005509824801293825,16
1.1258153915405273,0.015177265725795273,0.07767945528030396,0.0036190862750130038,balanced,4,4,2,50,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.8758336003677489,0.869113307863349,0.8834367467967137,0.891614084541895,0.8799994348924267,0.008405015445962314,4
1.1929362416267395,0.129075297716497,0.3171692490577698,0.10160133971810806,balanced,4,4,2,100,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.8341570632958306,0.8370751394510456,0.841649766222534,0.8502617241583754,0.8407859232819463,0.006087871718239012,22
0.7465629577636719,0.13967436450405446,0.5017570853233337,0.06622625029954735,balanced,4,4,5,30,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 30}",0.8399930983344795,0.8371490597776624,0.8442666666272237,0.8517692791081534,0.8432945259618798,0.005509824801293825,16
1.2864069938659668,0.05611755176871292,0.13790947198867798,0.01926998137613858,balanced,4,4,5,50,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.8758336003677489,0.869113307863349,0.8834367467967137,0.891614084541895,0.8799994348924267,0.008405015445962314,4
1.1213593482971191,0.13073600760013712,0.2674444913864136,0.153659205051784,balanced,4,4,5,100,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.8341570632958306,0.8370751394510456,0.841649766222534,0.8502617241583754,0.8407859232819463,0.006087871718239012,22
0.7717693448066711,0.14617736860842076,0.4284288287162781,0.11192577217779795,balanced,4,4,10,30,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 30}",0.8399930983344795,0.8371490597776624,0.8442666666272237,0.8517692791081534,0.8432945259618798,0.005509824801293825,16
1.0765313506126404,0.046310709212045616,0.11957681179046631,0.06929561848305621,balanced,4,4,10,50,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.8770435740121174,0.869113307863349,0.8835408845205088,0.891614084541895,0.8803279627344676,0.008280324646611265,1
0.6616712212562561,0.01679786213357756,0.061533212661743164,0.02595442167680653,balanced,4,4,10,100,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8398366473418897,0.8370751394510456,0.8418688171458191,0.8502617241583754,0.8422605820242826,0.004922804820292972,19
